name,date,note,likes,note_norm,likes_norm,fame
Guillaume Hoarau,2019-09-22,5.0,1995.0,0.8,0.46839758720167846,1.736795174403357
Guillaume Hoarau,2019-09-29,5.0,2710.0,0.8,0.6559139784946236,2.1118279569892473
Guillaume Hoarau,2019-10-06,5.0,3071.0,0.8,0.7505900865460268,2.3011801730920536
Guillaume Hoarau,2019-10-13,5.0,2448.0,0.8,0.5872016784683975,1.9744033569367951
Guillaume Hoarau,2019-10-20,5.0,2448.0,0.8,0.5872016784683975,1.9744033569367951
Guillaume Hoarau,2019-10-27,5.0,2782.0,0.8,0.6747967479674797,2.149593495934959
Guillaume Hoarau,2019-11-03,5.0,2141.0,0.8,0.5066876475216365,1.813375295043273
Guillaume Hoarau,2019-11-10,4.5,2601.0,0.6,0.6273275635982166,1.854655127196433
Jean-Pierre Nsame,2017-08-20,4.0,1039.0,0.4,0.21767637031209022,0.8353527406241805
Jean-Pierre Nsame,2017-08-27,4.0,1039.0,0.4,0.21767637031209022,0.8353527406241805
Jean-Pierre Nsame,2017-09-03,4.5,1029.0,0.6,0.21505376344086022,1.0301075268817204
Jean-Pierre Nsame,2017-09-10,4.5,1029.0,0.6,0.21505376344086022,1.0301075268817204
Jean-Pierre Nsame,2017-09-17,5.5,1010.0,1.0,0.21007081038552322,1.4201416207710464
Jean-Pierre Nsame,2017-09-24,5.5,1159.0,1.0,0.24914765276685025,1.4982953055337005
Jean-Pierre Nsame,2017-10-01,4.5,1272.0,0.6,0.2787831104117493,1.1575662208234987
Jean-Pierre Nsame,2017-10-08,4.5,1346.0,0.6,0.2981904012588513,1.1963808025177025
Jean-Pierre Nsame,2017-10-15,4.0,1346.0,0.4,0.2981904012588513,0.9963808025177027
Jean-Pierre Nsame,2017-10-22,4.0,1392.0,0.4,0.3102543928665093,1.0205087857330186
Jean-Pierre Nsame,2017-10-29,4.0,1392.0,0.4,0.3102543928665093,1.0205087857330186
Jean-Pierre Nsame,2017-11-05,4.0,1392.0,0.4,0.3102543928665093,1.0205087857330186
Jean-Pierre Nsame,2017-11-12,4.0,1152.0,0.4,0.24731182795698925,0.8946236559139785
Jean-Pierre Nsame,2017-11-19,4.0,1152.0,0.4,0.24731182795698925,0.8946236559139785
Jean-Pierre Nsame,2017-11-26,3.5,1152.0,0.2,0.24731182795698925,0.6946236559139785
Jean-Pierre Nsame,2017-12-03,4.5,1152.0,0.6,0.24731182795698925,1.0946236559139786
Jean-Pierre Nsame,2017-12-10,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Jean-Pierre Nsame,2017-12-17,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Jean-Pierre Nsame,2017-12-24,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Jean-Pierre Nsame,2017-12-31,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Jean-Pierre Nsame,2018-01-07,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Jean-Pierre Nsame,2018-01-14,4.0,1334.0,0.4,0.2950432730133753,0.9900865460267506
Jean-Pierre Nsame,2018-01-21,5.5,1334.0,1.0,0.2950432730133753,1.5900865460267506
Jean-Pierre Nsame,2018-01-28,5.5,1334.0,1.0,0.2950432730133753,1.5900865460267506
Jean-Pierre Nsame,2018-02-04,5.5,1334.0,1.0,0.2950432730133753,1.5900865460267506
Jean-Pierre Nsame,2018-02-11,5.5,1254.0,1.0,0.27406241804353526,1.5481248360870705
Jean-Pierre Nsame,2018-02-18,5.5,1254.0,1.0,0.27406241804353526,1.5481248360870705
Jean-Pierre Nsame,2018-02-25,5.5,1655.0,1.0,0.37922895357985836,1.7584579071597166
Jean-Pierre Nsame,2018-03-04,4.5,1655.0,0.6,0.37922895357985836,1.3584579071597167
Jean-Pierre Nsame,2018-03-11,4.5,1556.0,0.6,0.35326514555468136,1.3065302911093628
Jean-Pierre Nsame,2018-03-18,4.5,1471.0,0.6,0.33097298714922635,1.2619459742984527
Jean-Pierre Nsame,2018-03-25,4.5,1563.0,0.6,0.35510097036454236,1.3102019407290846
Jean-Pierre Nsame,2018-04-01,4.0,1527.0,0.4,0.34565958562811433,1.0913191712562287
Jean-Pierre Nsame,2018-04-08,4.0,1364.0,0.4,0.3029110936270653,1.0058221872541306
Jean-Pierre Nsame,2018-04-15,4.0,1361.0,0.4,0.3021243115656963,1.0042486231313927
Jean-Pierre Nsame,2018-04-22,4.0,1243.0,0.4,0.2711775504851823,0.9423551009703646
Jean-Pierre Nsame,2018-04-29,4.0,2294.0,0.4,0.5468135326514555,1.4936270653029111
Jean-Pierre Nsame,2018-05-06,4.0,1545.0,0.4,0.35038027799632837,1.1007605559926568
Jean-Pierre Nsame,2018-05-13,4.0,1781.0,0.4,0.41227380015735643,1.2245476003147129
Jean-Pierre Nsame,2018-05-20,4.0,1994.0,0.4,0.46813532651455547,1.336270653029111
Jean-Pierre Nsame,2018-05-27,4.0,2090.0,0.4,0.49331235247836347,1.386624704956727
Jean-Pierre Nsame,2018-06-03,4.0,1754.0,0.4,0.4051927616050354,1.2103855232100709
Jean-Pierre Nsame,2018-06-10,4.0,1747.0,0.4,0.4033569367951744,1.2067138735903489
Jean-Pierre Nsame,2018-06-17,4.0,1496.0,0.4,0.33752950432730133,1.0750590086546028
Jean-Pierre Nsame,2018-06-24,4.0,1496.0,0.4,0.33752950432730133,1.0750590086546028
Jean-Pierre Nsame,2018-07-01,4.0,1550.0,0.4,0.35169158143194335,1.1033831628638868
Jean-Pierre Nsame,2018-07-08,4.0,1550.0,0.4,0.35169158143194335,1.1033831628638868
Jean-Pierre Nsame,2018-07-15,4.0,1863.0,0.4,0.43377917650144243,1.2675583530028849
Jean-Pierre Nsame,2018-07-22,4.0,1863.0,0.4,0.43377917650144243,1.2675583530028849
Jean-Pierre Nsame,2018-07-29,4.0,1863.0,0.4,0.43377917650144243,1.2675583530028849
Jean-Pierre Nsame,2018-08-05,5.5,2176.0,1.0,0.5158667715709415,2.031733543141883
Jean-Pierre Nsame,2018-08-12,5.5,1526.0,1.0,0.34539732494099135,1.6907946498819828
Jean-Pierre Nsame,2018-08-19,3.0,1966.0,0.0,0.4607920272751115,0.921584054550223
Jean-Pierre Nsame,2018-08-26,3.0,1868.0,0.0,0.43509047993705746,0.8701809598741149
Jean-Pierre Nsame,2018-09-02,3.0,2276.0,0.0,0.5420928402832416,1.0841856805664831
Jean-Pierre Nsame,2018-09-09,5.0,1961.0,0.8,0.45948072383949645,1.718961447678993
Jean-Pierre Nsame,2018-09-16,5.0,2332.0,0.8,0.5567794387621295,1.9135588775242591
Jean-Pierre Nsame,2018-09-23,5.0,2215.0,0.8,0.5260949383687386,1.8521898767374771
Jean-Pierre Nsame,2018-09-30,5.0,2456.0,0.8,0.5892997639653816,1.9785995279307633
Jean-Pierre Nsame,2018-10-07,5.0,4022.0,0.8,1.0,2.8
Jean-Pierre Nsame,2018-10-14,4.5,2931.0,0.6,0.7138735903488067,2.0277471806976135
Jean-Pierre Nsame,2018-10-21,4.5,2583.0,0.6,0.6226068712300026,1.8452137424600052
Jean-Pierre Nsame,2018-10-28,4.5,2583.0,0.6,0.6226068712300026,1.8452137424600052
Jean-Pierre Nsame,2018-11-04,4.5,2465.0,0.6,0.5916601101494886,1.783320220298977
Jean-Pierre Nsame,2018-11-11,4.5,2337.0,0.6,0.5580907421977446,1.7161814843954892
Jean-Pierre Nsame,2018-11-18,4.5,2422.0,0.6,0.5803829006031995,1.7607658012063991
Jean-Pierre Nsame,2018-11-25,5.0,1907.0,0.8,0.44531864673485444,1.690637293469709
Jean-Pierre Nsame,2018-12-02,5.0,2464.0,0.8,0.5913978494623656,1.9827956989247313
Jean-Pierre Nsame,2018-12-09,5.0,2361.0,0.8,0.5643849986886965,1.928769997377393
Jean-Pierre Nsame,2018-12-16,5.0,2336.0,0.8,0.5578284815106216,1.9156569630212432
Jean-Pierre Nsame,2018-12-23,5.0,2336.0,0.8,0.5578284815106216,1.9156569630212432
Jean-Pierre Nsame,2018-12-30,5.0,2336.0,0.8,0.5578284815106216,1.9156569630212432
Jean-Pierre Nsame,2019-01-06,5.0,2336.0,0.8,0.5578284815106216,1.9156569630212432
Jean-Pierre Nsame,2019-01-13,4.0,2575.0,0.4,0.6205087857330186,1.6410175714660373
Jean-Pierre Nsame,2019-01-20,4.0,2575.0,0.4,0.6205087857330186,1.6410175714660373
Jean-Pierre Nsame,2019-01-27,4.0,2575.0,0.4,0.6205087857330186,1.6410175714660373
Jean-Pierre Nsame,2019-02-03,4.0,2575.0,0.4,0.6205087857330186,1.6410175714660373
Jean-Pierre Nsame,2019-02-10,4.0,2942.0,0.4,0.7167584579071598,1.8335169158143194
Jean-Pierre Nsame,2019-02-17,5.5,2942.0,1.0,0.7167584579071598,2.4335169158143195
Jean-Pierre Nsame,2019-02-24,5.5,2942.0,1.0,0.7167584579071598,2.4335169158143195
Jean-Pierre Nsame,2019-03-03,5.5,2942.0,1.0,0.7167584579071598,2.4335169158143195
Jean-Pierre Nsame,2019-03-10,4.5,2874.0,0.6,0.6989247311827957,1.9978494623655916
Jean-Pierre Nsame,2019-03-17,4.5,2874.0,0.6,0.6989247311827957,1.9978494623655916
Jean-Pierre Nsame,2019-03-24,4.5,2685.0,0.6,0.6493574613165487,1.8987149226330975
Jean-Pierre Nsame,2019-03-31,4.5,3003.0,0.6,0.7327563598216628,2.0655127196433254
Jean-Pierre Nsame,2019-04-07,4.5,3003.0,0.6,0.7327563598216628,2.0655127196433254
Jean-Pierre Nsame,2019-04-14,4.5,3458.0,0.6,0.8520849724626278,2.3041699449252557
Jean-Pierre Nsame,2019-04-21,4.5,3953.0,0.6,0.981904012588513,2.563808025177026
Jean-Pierre Nsame,2019-04-28,5.5,2931.0,1.0,0.7138735903488067,2.4277471806976134
Jean-Pierre Nsame,2019-05-05,5.5,2424.0,1.0,0.5809074219774456,2.1618148439548914
Jean-Pierre Nsame,2019-05-12,5.5,2669.0,1.0,0.6451612903225806,2.290322580645161
Jean-Pierre Nsame,2019-05-19,5.5,2669.0,1.0,0.6451612903225806,2.290322580645161
Jean-Pierre Nsame,2019-05-26,5.5,2716.0,1.0,0.6574875426173616,2.3149750852347233
Jean-Pierre Nsame,2019-06-02,5.5,3044.0,1.0,0.7435090479937058,2.4870180959874117
Jean-Pierre Nsame,2019-06-09,5.5,3044.0,1.0,0.7435090479937058,2.4870180959874117
Jean-Pierre Nsame,2019-06-16,5.5,3044.0,1.0,0.7435090479937058,2.4870180959874117
Jean-Pierre Nsame,2019-06-23,5.5,3044.0,1.0,0.7435090479937058,2.4870180959874117
Jean-Pierre Nsame,2019-06-30,5.5,2336.0,1.0,0.5578284815106216,2.115656963021243
Jean-Pierre Nsame,2019-07-07,5.5,2336.0,1.0,0.5578284815106216,2.115656963021243
Jean-Pierre Nsame,2019-07-14,5.5,2336.0,1.0,0.5578284815106216,2.115656963021243
Jean-Pierre Nsame,2019-07-21,5.5,1794.0,1.0,0.41568318908995544,1.831366378179911
Jean-Pierre Nsame,2019-07-28,5.5,1794.0,1.0,0.41568318908995544,1.831366378179911
Jean-Pierre Nsame,2019-08-04,5.5,1794.0,1.0,0.41568318908995544,1.831366378179911
Jean-Pierre Nsame,2019-08-11,5.0,3534.0,0.8,0.8720167846839759,2.5440335693679517
Jean-Pierre Nsame,2019-08-18,5.0,3534.0,0.8,0.8720167846839759,2.5440335693679517
Jean-Pierre Nsame,2019-08-25,5.0,2035.0,0.8,0.4788880146865985,1.757776029373197
Jean-Pierre Nsame,2019-09-01,5.0,2628.0,0.8,0.6344086021505376,2.0688172043010753
Jean-Pierre Nsame,2019-09-08,5.0,2651.0,0.8,0.6404405979543666,2.0808811959087334
Jean-Pierre Nsame,2019-09-15,5.0,2214.0,0.8,0.5258326776816156,1.8516653553632312
Jean-Pierre Nsame,2019-09-22,5.0,1995.0,0.8,0.46839758720167846,1.736795174403357
Jean-Pierre Nsame,2019-09-29,5.0,2710.0,0.8,0.6559139784946236,2.1118279569892473
Jean-Pierre Nsame,2019-10-06,5.0,3071.0,0.8,0.7505900865460268,2.3011801730920536
Jean-Pierre Nsame,2019-10-13,5.0,2448.0,0.8,0.5872016784683975,1.9744033569367951
Jean-Pierre Nsame,2019-10-20,5.0,2448.0,0.8,0.5872016784683975,1.9744033569367951
Jean-Pierre Nsame,2019-10-27,5.0,2782.0,0.8,0.6747967479674797,2.149593495934959
Jean-Pierre Nsame,2019-11-03,5.0,2141.0,0.8,0.5066876475216365,1.813375295043273
Jean-Pierre Nsame,2019-11-10,4.5,2601.0,0.6,0.6273275635982166,1.854655127196433
Jordan Lotomba,2017-08-20,4.0,1039.0,0.4,0.21767637031209022,0.8353527406241805
Jordan Lotomba,2017-08-27,4.0,1039.0,0.4,0.21767637031209022,0.8353527406241805
Jordan Lotomba,2017-09-03,4.5,1029.0,0.6,0.21505376344086022,1.0301075268817204
Jordan Lotomba,2017-09-10,4.5,1029.0,0.6,0.21505376344086022,1.0301075268817204
Jordan Lotomba,2017-09-17,5.5,1010.0,1.0,0.21007081038552322,1.4201416207710464
Jordan Lotomba,2017-09-24,5.5,1159.0,1.0,0.24914765276685025,1.4982953055337005
Jordan Lotomba,2017-10-01,4.5,1272.0,0.6,0.2787831104117493,1.1575662208234987
Jordan Lotomba,2017-10-08,4.5,1346.0,0.6,0.2981904012588513,1.1963808025177025
Jordan Lotomba,2017-10-15,4.0,1346.0,0.4,0.2981904012588513,0.9963808025177027
Jordan Lotomba,2017-10-22,4.0,1392.0,0.4,0.3102543928665093,1.0205087857330186
Jordan Lotomba,2017-10-29,4.0,1392.0,0.4,0.3102543928665093,1.0205087857330186
Jordan Lotomba,2017-11-05,4.0,1392.0,0.4,0.3102543928665093,1.0205087857330186
Jordan Lotomba,2017-11-12,4.0,1152.0,0.4,0.24731182795698925,0.8946236559139785
Jordan Lotomba,2017-11-19,4.0,1152.0,0.4,0.24731182795698925,0.8946236559139785
Jordan Lotomba,2017-11-26,3.5,1152.0,0.2,0.24731182795698925,0.6946236559139785
Jordan Lotomba,2017-12-03,4.5,1152.0,0.6,0.24731182795698925,1.0946236559139786
Jordan Lotomba,2017-12-10,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Jordan Lotomba,2017-12-17,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Jordan Lotomba,2017-12-24,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Jordan Lotomba,2017-12-31,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Jordan Lotomba,2018-01-07,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Jordan Lotomba,2018-01-14,4.0,1334.0,0.4,0.2950432730133753,0.9900865460267506
Jordan Lotomba,2018-01-21,5.5,1334.0,1.0,0.2950432730133753,1.5900865460267506
Jordan Lotomba,2018-01-28,5.5,1334.0,1.0,0.2950432730133753,1.5900865460267506
Jordan Lotomba,2018-02-04,5.5,1334.0,1.0,0.2950432730133753,1.5900865460267506
Jordan Lotomba,2018-02-11,5.5,1254.0,1.0,0.27406241804353526,1.5481248360870705
Jordan Lotomba,2018-02-18,5.5,1254.0,1.0,0.27406241804353526,1.5481248360870705
Jordan Lotomba,2018-02-25,5.5,1655.0,1.0,0.37922895357985836,1.7584579071597166
Jordan Lotomba,2018-03-04,4.5,1655.0,0.6,0.37922895357985836,1.3584579071597167
Jordan Lotomba,2018-03-11,4.5,1556.0,0.6,0.35326514555468136,1.3065302911093628
Jordan Lotomba,2018-03-18,4.5,1471.0,0.6,0.33097298714922635,1.2619459742984527
Jordan Lotomba,2018-03-25,4.5,1563.0,0.6,0.35510097036454236,1.3102019407290846
Jordan Lotomba,2018-04-01,4.0,1527.0,0.4,0.34565958562811433,1.0913191712562287
Jordan Lotomba,2018-04-08,4.0,1364.0,0.4,0.3029110936270653,1.0058221872541306
Jordan Lotomba,2018-04-15,4.0,1361.0,0.4,0.3021243115656963,1.0042486231313927
Jordan Lotomba,2018-04-22,4.0,1243.0,0.4,0.2711775504851823,0.9423551009703646
Jordan Lotomba,2018-04-29,4.0,2294.0,0.4,0.5468135326514555,1.4936270653029111
Jordan Lotomba,2018-05-06,4.0,1545.0,0.4,0.35038027799632837,1.1007605559926568
Jordan Lotomba,2018-05-13,4.0,1781.0,0.4,0.41227380015735643,1.2245476003147129
Jordan Lotomba,2018-05-20,4.0,1994.0,0.4,0.46813532651455547,1.336270653029111
Jordan Lotomba,2018-05-27,4.0,2090.0,0.4,0.49331235247836347,1.386624704956727
Jordan Lotomba,2018-06-03,4.0,1754.0,0.4,0.4051927616050354,1.2103855232100709
Jordan Lotomba,2018-06-10,4.0,1747.0,0.4,0.4033569367951744,1.2067138735903489
Jordan Lotomba,2018-06-17,4.0,1496.0,0.4,0.33752950432730133,1.0750590086546028
Jordan Lotomba,2018-06-24,4.0,1496.0,0.4,0.33752950432730133,1.0750590086546028
Jordan Lotomba,2018-07-01,4.0,1550.0,0.4,0.35169158143194335,1.1033831628638868
Jordan Lotomba,2018-07-08,4.0,1550.0,0.4,0.35169158143194335,1.1033831628638868
Jordan Lotomba,2018-07-15,4.0,1863.0,0.4,0.43377917650144243,1.2675583530028849
Jordan Lotomba,2018-07-22,4.0,1863.0,0.4,0.43377917650144243,1.2675583530028849
Jordan Lotomba,2018-07-29,4.0,1863.0,0.4,0.43377917650144243,1.2675583530028849
Jordan Lotomba,2018-08-05,5.5,2176.0,1.0,0.5158667715709415,2.031733543141883
Jordan Lotomba,2018-08-12,5.5,1526.0,1.0,0.34539732494099135,1.6907946498819828
Jordan Lotomba,2018-08-19,3.0,1966.0,0.0,0.4607920272751115,0.921584054550223
Jordan Lotomba,2018-08-26,3.0,1868.0,0.0,0.43509047993705746,0.8701809598741149
Jordan Lotomba,2018-09-02,3.0,2276.0,0.0,0.5420928402832416,1.0841856805664831
Jordan Lotomba,2018-09-09,5.0,1961.0,0.8,0.45948072383949645,1.718961447678993
Jordan Lotomba,2018-09-16,5.0,2332.0,0.8,0.5567794387621295,1.9135588775242591
Jordan Lotomba,2018-09-23,5.0,2215.0,0.8,0.5260949383687386,1.8521898767374771
Jordan Lotomba,2018-09-30,5.0,2456.0,0.8,0.5892997639653816,1.9785995279307633
Jordan Lotomba,2018-10-07,5.0,4022.0,0.8,1.0,2.8
Jordan Lotomba,2018-10-14,4.5,2931.0,0.6,0.7138735903488067,2.0277471806976135
Jordan Lotomba,2018-10-21,4.5,2583.0,0.6,0.6226068712300026,1.8452137424600052
Jordan Lotomba,2018-10-28,4.5,2583.0,0.6,0.6226068712300026,1.8452137424600052
Jordan Lotomba,2018-11-04,4.5,2465.0,0.6,0.5916601101494886,1.783320220298977
Jordan Lotomba,2018-11-11,4.5,2337.0,0.6,0.5580907421977446,1.7161814843954892
Jordan Lotomba,2018-11-18,4.5,2422.0,0.6,0.5803829006031995,1.7607658012063991
Jordan Lotomba,2018-11-25,5.0,1907.0,0.8,0.44531864673485444,1.690637293469709
Jordan Lotomba,2018-12-02,5.0,2464.0,0.8,0.5913978494623656,1.9827956989247313
Jordan Lotomba,2018-12-09,5.0,2361.0,0.8,0.5643849986886965,1.928769997377393
Jordan Lotomba,2018-12-16,5.0,2336.0,0.8,0.5578284815106216,1.9156569630212432
Jordan Lotomba,2018-12-23,5.0,2336.0,0.8,0.5578284815106216,1.9156569630212432
Jordan Lotomba,2018-12-30,5.0,2336.0,0.8,0.5578284815106216,1.9156569630212432
Jordan Lotomba,2019-01-06,5.0,2336.0,0.8,0.5578284815106216,1.9156569630212432
Jordan Lotomba,2019-01-13,4.0,2575.0,0.4,0.6205087857330186,1.6410175714660373
Jordan Lotomba,2019-01-20,4.0,2575.0,0.4,0.6205087857330186,1.6410175714660373
Jordan Lotomba,2019-01-27,4.0,2575.0,0.4,0.6205087857330186,1.6410175714660373
Jordan Lotomba,2019-02-03,4.0,2575.0,0.4,0.6205087857330186,1.6410175714660373
Jordan Lotomba,2019-02-10,4.0,2942.0,0.4,0.7167584579071598,1.8335169158143194
Jordan Lotomba,2019-02-17,5.5,2942.0,1.0,0.7167584579071598,2.4335169158143195
Jordan Lotomba,2019-02-24,5.5,2942.0,1.0,0.7167584579071598,2.4335169158143195
Jordan Lotomba,2019-03-03,5.5,2942.0,1.0,0.7167584579071598,2.4335169158143195
Jordan Lotomba,2019-03-10,4.5,2874.0,0.6,0.6989247311827957,1.9978494623655916
Jordan Lotomba,2019-03-17,4.5,2874.0,0.6,0.6989247311827957,1.9978494623655916
Jordan Lotomba,2019-03-24,4.5,2685.0,0.6,0.6493574613165487,1.8987149226330975
Jordan Lotomba,2019-03-31,4.5,3003.0,0.6,0.7327563598216628,2.0655127196433254
Jordan Lotomba,2019-04-07,4.5,3003.0,0.6,0.7327563598216628,2.0655127196433254
Jordan Lotomba,2019-04-14,4.5,3458.0,0.6,0.8520849724626278,2.3041699449252557
Jordan Lotomba,2019-04-21,4.5,3953.0,0.6,0.981904012588513,2.563808025177026
Jordan Lotomba,2019-04-28,5.5,2931.0,1.0,0.7138735903488067,2.4277471806976134
Jordan Lotomba,2019-05-05,5.5,2424.0,1.0,0.5809074219774456,2.1618148439548914
Jordan Lotomba,2019-05-12,5.5,2669.0,1.0,0.6451612903225806,2.290322580645161
Jordan Lotomba,2019-05-19,5.5,2669.0,1.0,0.6451612903225806,2.290322580645161
Jordan Lotomba,2019-05-26,5.5,2716.0,1.0,0.6574875426173616,2.3149750852347233
Jordan Lotomba,2019-06-02,5.5,3044.0,1.0,0.7435090479937058,2.4870180959874117
Jordan Lotomba,2019-06-09,5.5,3044.0,1.0,0.7435090479937058,2.4870180959874117
Jordan Lotomba,2019-06-16,5.5,3044.0,1.0,0.7435090479937058,2.4870180959874117
Jordan Lotomba,2019-06-23,5.5,3044.0,1.0,0.7435090479937058,2.4870180959874117
Jordan Lotomba,2019-06-30,5.5,2336.0,1.0,0.5578284815106216,2.115656963021243
Jordan Lotomba,2019-07-07,5.5,2336.0,1.0,0.5578284815106216,2.115656963021243
Jordan Lotomba,2019-07-14,5.5,2336.0,1.0,0.5578284815106216,2.115656963021243
Jordan Lotomba,2019-07-21,5.5,1794.0,1.0,0.41568318908995544,1.831366378179911
Jordan Lotomba,2019-07-28,5.5,1794.0,1.0,0.41568318908995544,1.831366378179911
Jordan Lotomba,2019-08-04,5.5,1794.0,1.0,0.41568318908995544,1.831366378179911
Jordan Lotomba,2019-08-11,5.0,3534.0,0.8,0.8720167846839759,2.5440335693679517
Jordan Lotomba,2019-08-18,5.0,3534.0,0.8,0.8720167846839759,2.5440335693679517
Jordan Lotomba,2019-08-25,5.0,2035.0,0.8,0.4788880146865985,1.757776029373197
Jordan Lotomba,2019-09-01,5.0,2628.0,0.8,0.6344086021505376,2.0688172043010753
Jordan Lotomba,2019-09-08,5.0,2651.0,0.8,0.6404405979543666,2.0808811959087334
Jordan Lotomba,2019-09-15,5.0,2214.0,0.8,0.5258326776816156,1.8516653553632312
Jordan Lotomba,2019-09-22,5.0,1995.0,0.8,0.46839758720167846,1.736795174403357
Jordan Lotomba,2019-09-29,5.0,2710.0,0.8,0.6559139784946236,2.1118279569892473
Jordan Lotomba,2019-10-06,5.0,3071.0,0.8,0.7505900865460268,2.3011801730920536
Jordan Lotomba,2019-10-13,5.0,2448.0,0.8,0.5872016784683975,1.9744033569367951
Jordan Lotomba,2019-10-20,5.0,2448.0,0.8,0.5872016784683975,1.9744033569367951
Jordan Lotomba,2019-10-27,5.0,2782.0,0.8,0.6747967479674797,2.149593495934959
Jordan Lotomba,2019-11-03,5.0,2141.0,0.8,0.5066876475216365,1.813375295043273
Jordan Lotomba,2019-11-10,4.5,2601.0,0.6,0.6273275635982166,1.854655127196433
Marco Wölfli,2017-08-20,4.0,1039.0,0.4,0.21767637031209022,0.8353527406241805
Marco Wölfli,2017-08-27,4.0,1039.0,0.4,0.21767637031209022,0.8353527406241805
Marco Wölfli,2017-09-03,4.5,1029.0,0.6,0.21505376344086022,1.0301075268817204
Marco Wölfli,2017-09-10,4.5,1029.0,0.6,0.21505376344086022,1.0301075268817204
Marco Wölfli,2017-09-17,5.5,1010.0,1.0,0.21007081038552322,1.4201416207710464
Marco Wölfli,2017-09-24,5.5,1159.0,1.0,0.24914765276685025,1.4982953055337005
Marco Wölfli,2017-10-01,4.5,1272.0,0.6,0.2787831104117493,1.1575662208234987
Marco Wölfli,2017-10-08,4.5,1346.0,0.6,0.2981904012588513,1.1963808025177025
Marco Wölfli,2017-10-15,4.0,1346.0,0.4,0.2981904012588513,0.9963808025177027
Marco Wölfli,2017-10-22,4.0,1392.0,0.4,0.3102543928665093,1.0205087857330186
Marco Wölfli,2017-10-29,4.0,1392.0,0.4,0.3102543928665093,1.0205087857330186
Marco Wölfli,2017-11-05,4.0,1392.0,0.4,0.3102543928665093,1.0205087857330186
Marco Wölfli,2017-11-12,4.0,1152.0,0.4,0.24731182795698925,0.8946236559139785
Marco Wölfli,2017-11-19,4.0,1152.0,0.4,0.24731182795698925,0.8946236559139785
Marco Wölfli,2017-11-26,3.5,1152.0,0.2,0.24731182795698925,0.6946236559139785
Marco Wölfli,2017-12-03,4.5,1152.0,0.6,0.24731182795698925,1.0946236559139786
Marco Wölfli,2017-12-10,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Marco Wölfli,2017-12-17,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Marco Wölfli,2017-12-24,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Marco Wölfli,2017-12-31,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Marco Wölfli,2018-01-07,4.0,1071.0,0.4,0.22606871230002623,0.8521374246000525
Marco Wölfli,2018-01-14,4.0,1334.0,0.4,0.2950432730133753,0.9900865460267506
Marco Wölfli,2018-01-21,5.5,1334.0,1.0,0.2950432730133753,1.5900865460267506
Marco Wölfli,2018-01-28,5.5,1334.0,1.0,0.2950432730133753,1.5900865460267506
Marco Wölfli,2018-02-04,5.5,1334.0,1.0,0.2950432730133753,1.5900865460267506
Marco Wölfli,2018-02-11,5.5,1254.0,1.0,0.27406241804353526,1.5481248360870705
Marco Wölfli,2018-02-18,5.5,1254.0,1.0,0.27406241804353526,1.5481248360870705
Marco Wölfli,2018-02-25,5.5,1655.0,1.0,0.37922895357985836,1.7584579071597166
Marco Wölfli,2018-03-04,4.5,1655.0,0.6,0.37922895357985836,1.3584579071597167
Marco Wölfli,2018-03-11,4.5,1556.0,0.6,0.35326514555468136,1.3065302911093628
Marco Wölfli,2018-03-18,4.5,1471.0,0.6,0.33097298714922635,1.2619459742984527
Marco Wölfli,2018-03-25,4.5,1563.0,0.6,0.35510097036454236,1.3102019407290846
Marco Wölfli,2018-04-01,4.0,1527.0,0.4,0.34565958562811433,1.0913191712562287
Marco Wölfli,2018-04-08,4.0,1364.0,0.4,0.3029110936270653,1.0058221872541306
Marco Wölfli,2018-04-15,4.0,1361.0,0.4,0.3021243115656963,1.0042486231313927
Marco Wölfli,2018-04-22,4.0,1243.0,0.4,0.2711775504851823,0.9423551009703646
Marco Wölfli,2018-04-29,4.0,2294.0,0.4,0.5468135326514555,1.4936270653029111
Marco Wölfli,2018-05-06,4.0,1545.0,0.4,0.35038027799632837,1.1007605559926568
Marco Wölfli,2018-05-13,4.0,1781.0,0.4,0.41227380015735643,1.2245476003147129
Marco Wölfli,2018-05-20,4.0,1994.0,0.4,0.46813532651455547,1.336270653029111
Marco Wölfli,2018-05-27,4.0,2090.0,0.4,0.49331235247836347,1.386624704956727
Marco Wölfli,2018-06-03,4.0,1754.0,0.4,0.4051927616050354,1.2103855232100709
Marco Wölfli,2018-06-10,4.0,1747.0,0.4,0.4033569367951744,1.2067138735903489
Marco Wölfli,2018-06-17,4.0,1496.0,0.4,0.33752950432730133,1.0750590086546028
